t,plant,axis,metamer,organ,element,green_area,sucrose,temperature_init,transpiration,amino_acids,proteins,day,light,Tr,age,,t_init,hour_init,day_init,light_init,Tr_init
545,1,MS,2,sheath,HiddenElement,0,11.73709821,5.612,0.0000248,0.67177241,4.65315048,23,day,0,289.5789363,,545,5,24,night,0
545,1,MS,2,sheath,StemElement,0.00000471,0.20506759,4.5714278,0.00000041,0.01131856,0.0842273,23,day,0.01532465,289.5789363,,545,5,24,night,0.02177685
545,1,MS,3,blade,LeafElement1,0.00031396,41.89076119,4.69086095,0.00002811,2.34825107,40.4709296,23,day,0.01638381,209.5789363,,545,5,24,night,0.02337202
545,1,MS,4,blade,LeafElement1,0.00028574,40.75938145,4.68440412,0.00002744,2.22034937,41.58625547,23,day,0.01640689,124.1514272,,545,5,24,night,0.02337701
545,1,MS,5,blade,LeafElement1,0.00000928,2.04395055,5.612,0.00000111,0.11133384,0.51911299,23,day,0,15.29728961,,545,5,24,night,0
546,1,MS,1,blade,LeafElement1,0.00019533,28.01887496,4.28206078,0.00001797,1.57037656,20.9459196,23,day,0.01531634,369.7948668,,546,6,24,night,0.02278137
546,1,MS,1,sheath,StemElement,0.00026861,11.65213846,4.15007389,0.00002239,0.66746052,3.82937509,23,day,0.01416927,369.7948668,,546,6,24,night,0.02094151
546,1,MS,2,blade,LeafElement1,0.00024107,33.00702509,4.29602183,0.00002138,1.85424379,29.61879979,23,day,0.01539503,289.7948668,,546,6,24,night,0.02291287
546,1,MS,2,sheath,HiddenElement,0,11.64350642,5.495,0.0000248,0.67090894,4.65510556,23,day,0,289.7948668,,546,6,24,night,0
546,1,MS,2,sheath,StemElement,0.00000471,0.20340596,4.18252433,0.0000004,0.01129124,0.08426631,23,day,0.01449908,289.7948668,,546,6,24,night,0.02148839
546,1,MS,3,blade,LeafElement1,0.00031396,41.54958783,4.29911923,0.00002736,2.34277757,40.46966514,23,day,0.01547978,209.7948668,,546,6,24,night,0.02305375
546,1,MS,4,blade,LeafElement1,0.0002864,40.49818132,4.29286594,0.00002675,2.21884183,41.6557895,23,day,0.01550141,124.3673577,,546,6,24,night,0.02305903
546,1,MS,5,blade,LeafElement1,0.00000949,2.07174078,5.495,0.00000113,0.1134983,0.53114829,23,day,0,15.51322011,,546,6,24,night,0
547,1,MS,1,blade,LeafElement1,0.00019533,27.79107117,4.28206078,0.00001797,1.56711877,20.94601852,23,day,0.0126085,370.0088899,,547,7,24,night,0.02568252
547,1,MS,1,sheath,StemElement,0.00026861,11.55878924,4.15007389,0.00002239,0.66640685,3.83160984,23,day,0.01165424,370.0088899,,547,7,24,night,0.02363516
547,1,MS,2,blade,LeafElement1,0.00024107,32.73688614,4.29602183,0.00002138,1.85038046,29.61861134,23,day,0.01267359,290.0088899,,547,7,24,night,0.02582863
547,1,MS,2,sheath,HiddenElement,0,11.55030694,5.495,0.0000248,0.67020304,4.65698093,23,day,0,290.0088899,,547,7,24,night,0
547,1,MS,2,sheath,StemElement,0.00000471,0.20175292,4.18252433,0.0000004,0.01126872,0.08430365,23,day,0.01192651,290.0088899,,547,7,24,night,0.0242439
547,1,MS,3,blade,LeafElement1,0.00031396,41.20852492,4.29911923,0.00002736,2.33785136,40.46843663,23,day,0.01274377,210.0088899,,547,7,24,night,0.02598513
547,1,MS,4,blade,LeafElement1,0.00028706,40.23736945,4.29286594,0.0000268,2.21741468,41.72452431,23,day,0.01276259,124.5813809,,547,7,24,night,0.02599143
547,1,MS,5,blade,LeafElement1,0.00000971,2.0989595,5.495,0.00000116,0.11565996,0.54320597,23,day,0.0127331,15.72724325,,547,7,24,night,0
548,1,MS,1,blade,LeafElement1,0.00019533,27.56830303,3.4988687,0.00001702,1.56341646,20.94610623,23,day,0.00887085,370.2188996,,548,8,24,night,0.02156364
548,1,MS,1,sheath,StemElement,0.00026861,11.4667534,3.37302659,0.00002125,0.66479865,3.83378659,23,day,0.00821413,370.2188996,,548,8,24,night,0.01985739
548,1,MS,2,blade,LeafElement1,0.00024107,32.47352092,3.51215134,0.00002025,1.84599328,29.61841509,23,day,0.00891552,290.2188996,,548,8,24,night,0.02168526
548,1,MS,2,sheath,HiddenElement,0,11.4579041,5.3855,0.0000248,0.66955214,4.65881121,23,day,0,290.2188996,,548,8,24,night,0
548,1,MS,2,sheath,StemElement,0.00000471,0.20012638,3.40401055,0.00000038,0.01123928,0.08434003,23,day,0.00840161,290.2188996,,548,8,24,night,0.02036472
548,1,MS,3,blade,LeafElement1,0.00031396,40.87659041,3.51509749,0.0000259,2.33226293,40.46722387,23,day,0.00896368,210.2188996,,548,8,24,night,0.02181553
548,1,MS,4,blade,LeafElement1,0.0002877,39.97842734,3.5091917,0.00002542,2.21589271,41.79175149,23,day,0.00897682,124.7913906,,548,8,24,night,0.02182113
548,1,MS,5,blade,LeafElement1,0.00000992,2.12528371,5.3855,0.00000118,0.11778854,0.55517074,23,day,0.00895682,15.93725295,,548,8,24,night,0
549,1,MS,1,blade,LeafElement1,0.00019533,27.34554343,3.4988687,0.00001702,1.5598356,20.94618639,23,day,0.00578848,370.4218759,,549,9,24,night,0.14694136
549,1,MS,1,sheath,StemElement,0.00026861,11.37479215,3.37302659,0.00002125,0.66330638,3.83599999,23,day,0.00536302,370.4218759,,549,9,24,night,0.08113996
549,1,MS,2,blade,LeafElement1,0.00024107,32.21020619,3.51215134,0.00002025,1.8417622,29.61820231,23,day,0.00581738,290.4218759,,549,9,24,night,0.15388956
549,1,MS,2,sheath,HiddenElement,0,11.36588635,5.3855,0.0000248,0.66863395,4.66067606,23,day,0,290.4218759,,549,9,24,night,0
549,1,MS,2,sheath,StemElement,0.00000471,0.1985093,3.40401055,0.00000038,0.01121335,0.08437702,23,day,0.00548445,290.4218759,,549,9,24,night,0.03139358
549,1,MS,3,blade,LeafElement1,0.00031396,40.5448348,3.51509749,0.0000259,2.32690146,40.46597381,23,day,0.00584854,210.4218759,,549,9,24,night,0.15351067
549,1,MS,4,blade,LeafElement1,0.00028831,39.7183772,3.5091917,0.00002546,2.2142408,41.85642255,23,day,0.00585717,124.9943668,,549,9,24,night,0.13785186
549,1,MS,5,blade,LeafElement1,0.00001013,2.14998712,5.3855,0.00000121,0.11984826,0.56687522,23,day,0.005844,16.14022922,,549,9,24,night,0
550,1,MS,1,blade,LeafElement1,0.00019533,28.73225412,5.2670382,0.00005378,1.61130781,20.94633216,23,day,0.00285308,370.6201632,,550,10,24,night,0.2112542
550,1,MS,1,sheath,StemElement,0.00026861,11.405024,4.88563179,0.00004102,0.70838109,3.83832482,23,day,0.00264437,370.6201632,,550,10,24,night,0.10660921
550,1,MS,2,blade,LeafElement1,0.00024107,34.24653153,5.39965372,0.00006929,1.90757063,29.61806037,23,day,0.00286724,290.6201632,,550,10,24,night,0.22272402
550,1,MS,2,sheath,HiddenElement,0,11.30706956,5.1075,0.0000248,0.66662149,4.66260744,23,day,0,290.6201632,,550,10,24,night,0
550,1,MS,2,sheath,StemElement,0.00000471,0.19972058,4.26453568,0.00000063,0.01152958,0.08441572,23,day,0.00270392,290.6201632,,550,10,24,night,0.03675981
550,1,MS,3,blade,LeafElement1,0.00031396,43.27600246,5.39521645,0.00008835,2.41230005,40.46478556,23,day,0.00288251,210.6201632,,550,10,24,night,0.22380451
550,1,MS,4,blade,LeafElement1,0.00028892,39.94911971,5.45248005,0.00008862,2.22785222,41.91935944,23,day,0.00288679,125.1926541,,550,10,24,night,0.20061341
550,1,MS,5,blade,LeafElement1,0.00001034,2.21344043,4.75046823,0.00000262,0.12350414,0.5824318,23,day,0.00288024,16.33851653,,550,10,24,night,0
551,1,MS,1,blade,LeafElement1,0.00019533,29.55760753,5.2670382,0.00005378,1.61925808,20.9465435,23,night,0.00289438,370.8201592,,551,11,24,night,0.49945485
551,1,MS,1,sheath,StemElement,0.00026861,11.5765667,4.88563179,0.00004102,0.70132904,3.84082175,23,night,0.0026816,370.8201592,,551,11,24,night,0.23091411
551,1,MS,2,blade,LeafElement1,0.00024107,35.4253484,5.39965372,0.00006929,1.92012,29.61798233,23,night,0.00290882,290.8201592,,551,11,24,night,0.53074344
551,1,MS,2,sheath,HiddenElement,0,11.33616323,5.1075,0.0000248,0.66570407,4.66467655,23,night,0,290.8201592,,551,11,24,night,0
551,1,MS,2,sheath,StemElement,0.00000471,0.20184561,4.26453568,0.00000063,0.01139569,0.084457,23,night,0.00274226,290.8201592,,551,11,24,night,0.08588261
551,1,MS,3,blade,LeafElement1,0.00031396,44.90222069,5.39521645,0.00008835,2.42950995,40.46361902,23,night,0.00292439,210.8201592,,551,11,24,night,0.54260998
551,1,MS,4,blade,LeafElement1,0.00028952,40.41799575,5.45248005,0.00008876,2.23747275,41.98263599,23,night,0.0029288,125.3926501,,551,11,24,night,0.49371473
551,1,MS,5,blade,LeafElement1,0.00001055,2.27811191,4.75046823,0.00000267,0.12617563,0.59410876,23,night,0.00292203,16.53851252,,551,11,24,night,0
552,1,MS,1,blade,LeafElement1,0.00019533,31.89747783,7.75590752,0.00011947,1.65712666,20.94684537,24,night,0,371.03605,,552,12,24,night,0.69911378
552,1,MS,1,sheath,StemElement,0.00026861,11.8199619,7.15194796,0.00006463,0.70619329,3.84329975,24,night,0,371.03605,,552,12,24,night,0.31441371
552,1,MS,2,blade,LeafElement1,0.00024107,38.67481439,8.048883,0.00015885,1.97333357,29.61802965,24,night,0,291.03605,,552,12,24,night,0.74447482
552,1,MS,2,sheath,HiddenElement,0,11.48753109,5.033,0.0000248,0.66383318,4.66672738,24,night,0,291.03605,,552,12,24,night,0
552,1,MS,2,sheath,StemElement,0.00000471,0.20754543,5.50790317,0.00000092,0.01146394,0.08449797,24,night,0,291.03605,,552,12,24,night,0.12474492
552,1,MS,3,blade,LeafElement1,0.00031396,49.19136023,7.93768582,0.00019783,2.49624526,40.46263251,24,night,0,211.03605,,552,12,24,night,0.76643005
552,1,MS,4,blade,LeafElement1,0.00029018,41.63911946,8.19237475,0.00020809,2.2557526,42.05103337,24,night,0,125.6085409,,552,12,24,night,0.70264587
552,1,MS,5,blade,LeafElement1,0.00001078,2.38805559,6.42930817,0.00000501,0.12951419,0.60680956,24,night,0,16.75440329,,552,12,24,night,0
553,1,MS,1,blade,LeafElement1,0.00019533,33.3661732,7.75590752,0.00011947,1.68241196,20.94726735,24,night,0,371.2699813,,553,13,24,night,0.91278209
553,1,MS,1,sheath,StemElement,0.00026861,12.13128101,7.15194796,0.00006463,0.70922737,3.84586929,24,night,0,371.2699813,,553,13,24,night,0.40160173
553,1,MS,2,blade,LeafElement1,0.00024107,40.6122173,8.048883,0.00015885,2.00864315,29.61822673,24,night,0,291.2699813,,553,13,24,night,0.97390935
553,1,MS,2,sheath,HiddenElement,0,11.77533757,5.033,0.0000248,0.66389749,4.66884845,24,night,0,291.2699813,,553,13,24,night,0
553,1,MS,2,sheath,StemElement,0.00000471,0.21416712,5.50790317,0.00000092,0.0115271,0.08454045,24,night,0,291.2699813,,553,13,24,night,0.16244526
553,1,MS,3,blade,LeafElement1,0.00031396,51.77332964,7.93768582,0.00019783,2.54141984,40.46181244,24,night,0,211.2699813,,553,13,24,night,1.00333465
553,1,MS,4,blade,LeafElement1,0.0002909,43.11593073,8.19237475,0.00020847,2.27613653,42.1251604,24,night,0,125.8424722,,553,13,24,night,0.92181396
553,1,MS,5,blade,LeafElement1,0.00001104,2.52161814,6.42930817,0.00000512,0.13325964,0.6207098,24,night,0,16.98833463,,553,13,24,night,0
554,1,MS,1,blade,LeafElement1,0.00019533,34.30683496,7.5611811,0.00010989,1.69700279,20.94775626,24,night,0,371.5159927,,554,14,24,night,0.61280599
554,1,MS,1,sheath,StemElement,0.00026861,12.49425131,7.01884198,0.00006209,0.71156095,3.84837776,24,night,0,371.5159927,,554,14,24,night,0.27833884
554,1,MS,2,blade,LeafElement1,0.00024107,41.75417621,7.83117561,0.00014567,2.02843238,29.61852316,24,night,0,291.5159927,,554,14,24,night,0.65188405
554,1,MS,2,sheath,HiddenElement,0,12.13577897,5.8865,0.0000248,0.66575234,4.67091654,24,night,0,291.5159927,,554,14,24,night,0
554,1,MS,2,sheath,StemElement,0.00000471,0.22110229,5.50094228,0.00000089,0.0115962,0.08458195,24,night,0,291.5159927,,554,14,24,night,0.10641413
554,1,MS,3,blade,LeafElement1,0.00031396,53.32274636,7.77585427,0.00018405,2.56870697,40.46115791,24,night,0,211.5159927,,554,14,24,night,0.66925997
554,1,MS,4,blade,LeafElement1,0.00029166,44.62118907,7.947376,0.00019029,2.29679947,42.20309876,24,night,0,126.0884836,,554,14,24,night,0.61164462
554,1,MS,5,blade,LeafElement1,0.00001132,2.66338618,6.38899217,0.00000498,0.13722445,0.63548091,24,night,0,17.234346,,554,14,24,night,0
555,1,MS,1,blade,LeafElement1,0.00019533,35.26361788,7.5611811,0.00010989,1.70937758,20.94826887,24,night,0,371.7645472,,555,15,24,night,0.54666175
555,1,MS,1,sheath,StemElement,0.00026861,12.88700677,7.01884198,0.00006209,0.71474309,3.8506842,24,night,0,371.7645472,,555,15,24,night,0.24403466
555,1,MS,2,blade,LeafElement1,0.00024107,42.89357171,7.83117561,0.00014567,2.04449489,29.61888031,24,night,0,291.7645472,,555,15,24,night,0.58195687
555,1,MS,2,sheath,HiddenElement,0,12.52914827,5.8865,0.0000248,0.66874171,4.67281689,24,night,0,291.7645472,,555,15,24,night,0
555,1,MS,2,sheath,StemElement,0.00000471,0.22822835,5.50094228,0.00000089,0.01167486,0.08462014,24,night,0,291.7645472,,555,15,24,night,0.09229827
555,1,MS,3,blade,LeafElement1,0.00031396,54.79972516,7.77585427,0.00018405,2.59047504,40.46067737,24,night,0,211.7645472,,555,15,24,night,0.59777712
555,1,MS,4,blade,LeafElement1,0.00029243,46.14048407,7.947376,0.00019066,2.31774163,42.28178626,24,night,0,126.3370381,,555,15,24,night,0.54510919
555,1,MS,5,blade,LeafElement1,0.0000116,2.81024631,6.38899217,0.00000509,0.14130017,0.6505566,24,night,0,17.48290053,,555,15,24,night,0
556,1,MS,1,blade,LeafElement1,0.00019533,33.99164925,3.91005254,0.0000338,1.68494933,20.94876042,24,night,0.00306472,372.0137375,,556,16,24,night,0.12993053
556,1,MS,1,sheath,StemElement,0.00026861,13.15354049,3.59042724,0.00003301,0.70784064,3.85287209,24,night,0.00285406,372.0137375,,556,16,24,night,0.08204879
556,1,MS,2,blade,LeafElement1,0.00024107,40.93207655,3.98659163,0.00004259,2.00985547,29.61922503,24,night,0.00307876,292.0137375,,556,16,24,night,0.13477505
556,1,MS,2,sheath,HiddenElement,0,12.84130028,6.2545,0.0000248,0.67426206,4.67462557,24,night,0,292.0137375,,556,16,24,night,0
556,1,MS,2,sheath,StemElement,0.00000471,0.23061345,3.3425759,0.0000005,0.01165677,0.08465642,24,night,0.00291402,292.0137375,,556,16,24,night,0.04004172
556,1,MS,3,blade,LeafElement1,0.00031396,52.15011792,3.9859965,0.00005429,2.54729726,40.46023293,24,night,0.00309389,212.0137375,,556,16,24,night,0.13386361
556,1,MS,4,blade,LeafElement1,0.00029321,46.79799019,4.01082577,0.00005475,2.32915272,42.36047212,24,night,0.00309839,126.5862285,,556,16,24,night,0.12246237
556,1,MS,5,blade,LeafElement1,0.00001189,2.91074275,3.65956114,0.00000207,0.1448994,0.66582663,24,night,0.00308516,17.73209085,,556,16,24,night,0
557,1,MS,1,blade,LeafElement1,0.00019533,33.60378727,3.91005254,0.0000338,1.67121201,20.94918678,24,night,0,372.2391651,,557,17,24,night,0.01620698
557,1,MS,1,sheath,StemElement,0.00026861,13.34099136,3.59042724,0.00003301,0.70541921,3.85482381,24,night,0,372.2391651,,557,17,24,night,0.01496886
557,1,MS,2,blade,LeafElement1,0.00024107,40.26539319,3.98659163,0.00004259,1.98962661,29.61951463,24,night,0,292.2391651,,557,17,24,night,0.01629212
557,1,MS,2,sheath,HiddenElement,0,13.03371376,6.2545,0.0000248,0.67866817,4.67624577,24,night,0,292.2391651,,557,17,24,night,0
557,1,MS,2,sheath,StemElement,0.00000471,0.2326205,3.3425759,0.0000005,0.01168309,0.08468884,24,night,0,292.2391651,,557,17,24,night,0.01532465
557,1,MS,3,blade,LeafElement1,0.00031396,51.17734419,3.9859965,0.00005429,2.52132393,40.45981414,24,night,0,212.2391651,,557,17,24,night,0.01638381
557,1,MS,4,blade,LeafElement1,0.00029391,47.22955869,4.01082577,0.00005484,2.33815229,42.43139804,24,night,0,126.8116561,,557,17,24,night,0.01640689
557,1,MS,5,blade,LeafElement1,0.00001216,2.99049319,3.65956114,0.00000211,0.14808242,0.67980236,24,night,0,17.95751848,,557,17,24,night,0
558,1,MS,1,blade,LeafElement1,0.00019533,32.69206086,1.24319908,0.00001452,1.64997598,20.94956619,24,night,0,372.4388432,,558,18,24,night,0.01531634
558,1,MS,1,sheath,StemElement,0.00026861,13.27041129,1.13395546,0.00001822,0.69494434,3.85663825,24,night,0,372.4388432,,558,18,24,night,0.01416927
558,1,MS,2,blade,LeafElement1,0.00024107,38.89495876,1.25466341,0.00001726,1.9599856,29.61975938,24,night,0,292.4388432,,558,18,24,night,0.01539503
558,1,MS,2,sheath,HiddenElement,0,13.12565016,5.6725,0.0000248,0.68276033,4.67776101,24,night,0,292.4388432,,558,18,24,night,0
558,1,MS,2,sheath,StemElement,0.00000471,0.23205866,1.16095809,0.00000033,0.01163037,0.08471905,24,night,0,292.4388432,,558,18,24,night,0.01449908
558,1,MS,3,blade,LeafElement1,0.00031396,49.28876001,1.25720456,0.00002208,2.48270108,40.45939141,24,night,0,212.4388432,,558,18,24,night,0.01547978
558,1,MS,4,blade,LeafElement1,0.00029465,47.24176493,1.25349144,0.00002207,2.34175479,42.49396711,24,night,0,127.0113342,,558,18,24,night,0.01550141
558,1,MS,5,blade,LeafElement1,0.0000124,3.03968723,1.24876895,0.00000109,0.15066767,0.69231325,24,night,0,18.15719659,,558,18,24,night,0
559,1,MS,1,blade,LeafElement1,0.00019533,32.20020685,1.24319908,0.00001452,1.63517145,20.94993696,24,day,0,372.6132089,,559,19,24,night,0.0126085
559,1,MS,1,sheath,StemElement,0.00026861,13.22007971,1.13395546,0.00001822,0.68852229,3.85851123,24,day,0,372.6132089,,559,19,24,night,0.01165424
559,1,MS,2,blade,LeafElement1,0.00024107,38.15520002,1.25466341,0.00001726,1.93908418,29.61998247,24,day,0,292.6132089,,559,19,24,night,0.01267359
559,1,MS,2,sheath,HiddenElement,0,13.1417151,5.6725,0.0000248,0.68515677,4.67933404,24,day,0,292.6132089,,559,19,24,night,0
559,1,MS,2,sheath,StemElement,0.00000471,0.23140671,1.16095809,0.00000033,0.0116159,0.08475031,24,day,0,292.6132089,,559,19,24,night,0.01192651
559,1,MS,3,blade,LeafElement1,0.00031396,48.23939694,1.25720456,0.00002208,2.45490408,40.45891361,24,day,0,212.6132089,,559,19,24,night,0.01274377
559,1,MS,4,blade,LeafElement1,0.00029519,47.13724235,1.25349144,0.0000221,2.34320362,42.54828885,24,day,0,127.1856999,,559,19,24,night,0.01276259
559,1,MS,5,blade,LeafElement1,0.00001261,3.07432553,1.24876895,0.0000011,0.1528193,0.70336996,24,day,0,18.33156226,,559,19,24,night,0.0127331
560,1,MS,1,blade,LeafElement1,0.00019533,31.87925652,0.75208828,0.00001402,1.62454773,20.95026456,24,day,0,372.7645669,,560,20,24,night,0.00887085
560,1,MS,1,sheath,StemElement,0.00026861,13.16612205,0.64624179,0.00001761,0.68446917,3.8602387,24,day,0,372.7645669,,560,20,24,night,0.00821413
560,1,MS,2,blade,LeafElement1,0.00024107,37.68618266,0.76318297,0.00001666,1.92399347,29.62016784,24,day,0,292.7645669,,560,20,24,night,0.00891552
560,1,MS,2,sheath,HiddenElement,0,13.11769636,4.388,0.0000248,0.68697138,4.68079048,24,day,0,292.7645669,,560,20,24,night,0
560,1,MS,2,sheath,StemElement,0.00000471,0.23038241,0.67242571,0.00000032,0.01160429,0.08477919,24,day,0,292.7645669,,560,20,24,night,0.00840161
560,1,MS,3,blade,LeafElement1,0.00031396,47.56954977,0.76564185,0.00002131,2.43447266,40.45844444,24,day,0,212.7645669,,560,20,24,night,0.00896368
560,1,MS,4,blade,LeafElement1,0.00029565,46.98064651,0.76224488,0.00002136,2.3432929,42.59526067,24,day,0,127.3370578,,560,20,24,night,0.00897682
560,1,MS,5,blade,LeafElement1,0.0000128,3.10011212,0.75753722,0.00000108,0.15462072,0.71305594,24,day,0,18.48292025,,560,20,24,night,0.00895682
561,1,MS,1,blade,LeafElement1,0.00019533,31.65166689,0.75208828,0.00001402,1.61711137,20.95057019,24,day,0.05307045,372.8972883,,561,21,24,night,0.00578848
561,1,MS,1,sheath,StemElement,0.00026861,13.10859255,0.64624179,0.00001761,0.68207805,3.86191871,24,day,0.02866624,372.8972883,,561,21,24,night,0.00536302
561,1,MS,2,blade,LeafElement1,0.00024107,37.3702602,0.76318297,0.00001666,1.91338442,29.62032961,24,day,0.05554454,292.8972883,,561,21,24,night,0.00581738
561,1,MS,2,sheath,HiddenElement,0,13.07818623,4.388,0.0000248,0.68799129,4.68221187,24,day,0,292.8972883,,561,21,24,night,0
561,1,MS,2,sheath,StemElement,0.00000471,0.22932932,0.67242571,0.00000032,0.01159333,0.08480731,24,day,0.00850699,292.8972883,,561,21,24,night,0.00548445
561,1,MS,3,blade,LeafElement1,0.00031396,47.12280342,0.76564185,0.00002131,2.41985668,40.45796245,24,day,0.05470249,212.8972883,,561,21,24,night,0.00584854
561,1,MS,4,blade,LeafElement1,0.00029606,46.7938017,0.76224488,0.00002138,2.34237693,42.63626459,24,day,0.04779371,127.4697792,,561,21,24,night,0.00585717
561,1,MS,5,blade,LeafElement1,0.00001296,3.11935404,0.75753722,0.00000109,0.15614012,0.72162822,24,day,0.02125324,18.61564161,,561,21,24,night,0.005844
562,1,MS,1,blade,LeafElement1,0.00019533,31.4563717,0.26072166,0.00001353,1.61108528,20.9508607,24,day,0.11661549,373.0158633,,562,22,24,night,0.00285308
562,1,MS,1,sheath,StemElement,0.00026861,13.046631,0.15819728,0.00001701,0.68009137,3.86356787,24,day,0.05318748,373.0158633,,562,22,24,night,0.00264437
562,1,MS,2,blade,LeafElement1,0.00024107,37.11266533,0.27145568,0.00001608,1.90490221,29.62047484,24,day,0.12301882,293.0158633,,562,22,24,night,0.00286724
562,1,MS,2,sheath,HiddenElement,0,13.02590044,3.34,0.0000248,0.68852958,4.68361075,24,day,0,293.0158633,,562,22,24,night,0
